sentence,label,id,token_count,char_count,avg_word_len,dep_depth,num_clauses,passive_voice_count,negation_count,hedge_count,num_financial_terms,num_entities,entity_density,flesch_reading_ease,flesch_kincaid_grade,complexity_score
"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million .",neutral,2720,18,95,4.8,6,0,0,0,0,0,1,0.0556,58.41,9.09,0.12870573537815544
"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services .",neutral,2676,26,147,6.211,4,0,0,0,0,0,0,0.0,5.27,17.0,0.17430359505441265
"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,1451,40,218,5.296,5,1,0,0,0,2,9,0.225,45.22,11.42,0.20534997468818328
"` This order is included in Wartsila 's order book in the second quarter , ' the company added .",neutral,338,20,96,4.733,5,1,2,0,0,0,2,0.1,47.83,10.56,0.16192448615459154
Total operating revenue grew by 27.6 % year-on-year to EUR61m .,positive,257,16,63,4.0,3,0,0,0,0,2,2,0.125,51.87,7.14,0.0950195700718048
The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption .,neutral,2292,16,97,6.333,5,1,0,0,1,0,3,0.1875,5.3,16.0,0.22535310372565098
The first of the two project phases is expected to be completed by the end of 2012 .,neutral,931,18,84,3.875,5,1,3,0,1,0,3,0.1667,75.12,7.0,0.18040094771789902
Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,neutral,3239,13,92,6.583,4,0,0,1,0,0,1,0.0769,11.36,14.66,0.21974781743813357
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,positive,1164,29,162,4.852,11,3,0,0,1,0,4,0.1379,51.52,13.03,0.3284507149423574
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,208,14,63,3.7,3,0,0,0,0,2,3,0.2143,91.81,1.53,0.06070740316289008
"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .",neutral,1273,28,137,4.458,11,3,0,0,0,0,3,0.1071,48.53,12.45,0.28169936239067783
"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .",neutral,818,30,157,5.083,6,0,0,0,0,0,6,0.2,34.43,14.42,0.18087865002608824
"In 2007 , Etteplan had turnover of EUR125 .2 m.",neutral,2528,10,47,4.6,4,0,0,0,0,0,3,0.3,75.5,4.96,0.0779746625608726
The plant will collect raw material from the Baltic Sea region .,neutral,2287,12,64,4.727,4,0,0,0,0,0,1,0.0833,64.92,6.94,0.09259281905312067
"In the spring 2006 , a total of 386,530 Stock Options 2002 B were annulled .",neutral,3055,16,76,4.0,5,0,2,0,0,0,2,0.125,89.9,4.2,0.09188956205898431
The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .,neutral,2665,23,141,5.364,4,0,0,0,0,0,2,0.087,42.22,12.84,0.14592019712159612
Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,neutral,2086,21,147,6.579,5,0,0,0,1,1,3,0.1429,-8.37,19.15,0.22435509217849336
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,188,46,209,4.63,5,1,0,0,0,1,11,0.2391,74.68,5.02,0.1822556594427052
"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",neutral,1951,37,203,5.133,6,2,0,0,0,0,8,0.2162,56.78,9.44,0.22298186788784535
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",neutral,2023,46,241,5.688,8,0,0,0,0,0,8,0.1739,7.8,20.12,0.25563139395125223
"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .",neutral,377,30,139,3.95,4,1,0,0,0,0,7,0.2333,95.0,1.5,0.1257404288722421
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive,67,32,159,4.44,6,0,0,0,0,2,5,0.1562,78.25,4.83,0.1327255391572252
"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .",positive,995,39,212,5.333,7,1,0,0,0,0,6,0.1538,43.96,11.23,0.21520168704034984
Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .,positive,293,35,196,5.704,5,2,0,0,0,0,3,0.0857,21.3,17.24,0.2550133508186742
Financial details were n't disclosed .,neutral,1948,6,38,7.25,2,0,2,1,0,0,0,0.0,49.48,7.6,0.15505846175586366
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",neutral,3003,24,121,4.737,6,1,0,0,0,0,2,0.0833,63.87,9.32,0.1693592499937885
"The Tekla Structures 16 installation has been built according to Microsoft 's requirements for the Windows 7 certification , the Company added .",neutral,2335,23,144,6.389,8,1,2,0,0,0,2,0.087,28.41,14.51,0.20839933040151062
QPR product family is fully compatible with Microsoft 's Windows 7 operating system .,neutral,888,14,85,6.182,5,0,0,0,0,1,2,0.1429,17.93,13.99,0.1411277423722918
The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website .,neutral,3031,17,92,4.929,5,0,0,0,0,0,1,0.0588,68.98,7.61,0.11232798058288611
For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,neutral,1962,25,146,5.042,6,2,2,0,0,0,1,0.04,66.15,10.0,0.20276424837880144
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive,2921,17,88,4.429,5,0,0,0,0,0,4,0.2353,63.95,5.67,0.10180280697177498
The value of the order is around EUR 100 million .,neutral,2348,11,50,4.0,4,0,0,0,1,0,1,0.0909,78.25,4.83,0.12087401858477438
"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",neutral,2632,21,116,5.118,5,0,0,0,2,0,5,0.2381,34.26,13.45,0.23509727967849336
Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' .,neutral,1004,21,120,5.389,6,1,2,0,0,0,2,0.0952,42.87,11.75,0.1767288902554164
Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,positive,258,19,84,3.667,4,0,0,0,0,0,4,0.2105,92.65,1.83,0.07843518622043333
"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .",neutral,934,20,109,4.933,4,0,0,0,1,1,1,0.05,61.24,6.71,0.14851553182766844
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive,1402,22,102,3.941,7,0,0,0,0,1,3,0.1364,94.32,1.76,0.10310013463401908
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,233,24,118,4.778,6,1,0,0,0,1,5,0.2083,46.95,11.68,0.18216306943823293
Marketing will use Tikkurila 's existing infra structure and local knowledge in Russia .,neutral,2573,14,88,6.0,3,0,0,0,0,0,2,0.1429,43.96,10.36,0.10861321913511231
Residents access to the block is planned to be from Aleksandri Street .,neutral,2993,13,71,4.833,4,1,2,0,1,0,1,0.0769,74.81,5.81,0.15784460563257802
"The company , employing 6,400 , reported net sales of 620 mln euro $ 823.2 mln for 2006 .",neutral,1309,19,89,4.545,5,1,0,0,0,0,3,0.1579,75.14,4.64,0.12786844610291195
The medium-term operative targets of the company remain unchanged .,neutral,2255,12,67,5.6,4,0,0,0,0,0,0,0.0,28.5,11.52,0.11744090933089842
Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .,neutral,2571,23,124,4.667,7,1,0,0,0,1,4,0.1739,72.99,8.54,0.16959975107458755
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",neutral,2934,24,140,5.5,7,1,0,0,0,0,6,0.25,44.52,12.27,0.19177428070960048
"The construction of a large woodworking facility in the Sheksna district of the Vologda Region , in northwest Russia , will begin in 2009 , and the plant will start production in 2011 .",neutral,1082,34,185,5.0,8,0,0,0,0,0,5,0.1471,46.67,14.2,0.20025752444220832
According to an posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,neutral,1197,42,267,5.868,10,1,0,0,0,0,1,0.0238,-14.29,24.69,0.3132715833706023
"`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News .",neutral,3035,36,172,4.517,6,3,0,0,0,0,3,0.0833,46.12,14.03,0.2737240049194991
The writing and publication of Lemmink+ñinen -¦ s history is a continuation of earlier collaboration between Antti Tuuri and the company .,neutral,972,23,138,5.316,7,0,0,0,0,0,2,0.087,8.88,16.99,0.18766615732458758
"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",positive,1446,27,125,4.043,5,2,3,0,1,0,3,0.1111,62.11,10.31,0.24357848526634865
"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",negative,3378,16,78,4.5,4,0,0,0,0,2,3,0.1875,81.24,3.09,0.07945717023206121
The bridge will be built to the south of the existing bridge spanning the strait .,neutral,2159,16,82,4.4,7,1,2,0,0,0,0,0.0,90.09,4.42,0.13368142904616379
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",neutral,2979,28,153,5.273,4,1,2,0,0,0,3,0.1071,22.41,16.34,0.20237661265777182
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,negative,3287,19,107,5.067,4,0,0,0,0,2,3,0.1579,55.05,7.07,0.10686400566487776
Finnish publishing and printing group Ilkka-Yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,neutral,2961,27,152,5.136,5,0,0,0,0,0,4,0.1481,48.53,12.45,0.157966506099682
"Fortum needs a clear signal of commitment from the Government that the permit is available before the company will start the next round , Kuula says .",neutral,1200,27,150,4.88,5,3,0,0,0,0,2,0.0741,46.1,13.04,0.2445007942941264
ND = Not disclosed .,neutral,2054,5,20,4.667,1,0,0,1,0,0,0,0.0,90.99,1.31,0.11258478682170542
The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,negative,3345,23,87,3.467,4,0,0,0,0,0,4,0.1739,101.55,0.5,0.07897141239937389
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",positive,425,40,214,4.912,10,3,0,0,0,0,3,0.075,23.86,18.63,0.3320735657672431
"The financial impact is estimated to be an annual improvement of EUR2 .0 m in the division 's results , as of fiscal year 2008 .",positive,701,26,128,4.45,6,1,2,0,1,0,2,0.0769,57.18,8.27,0.20920527106936992
The new chain has 700 discount stores and 250 supermarkets .,neutral,2261,11,60,5.375,3,0,0,0,0,0,2,0.1818,78.25,4.83,0.07279709550785132
"Currently , YIT builds a housing estate Zapadnye Vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 .",neutral,1012,32,167,4.538,7,1,2,0,0,0,5,0.1562,57.79,12.4,0.2079834518174816
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,172,17,81,4.917,5,1,0,0,0,0,2,0.1176,74.81,5.81,0.13034013336066388
"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .",neutral,3184,44,194,4.152,10,1,0,0,1,0,5,0.1136,73.05,7.42,0.26511847250173926
The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,neutral,3185,19,116,5.529,5,1,2,0,0,0,2,0.1053,33.47,13.06,0.17354986971402306
The properties were purchased from Swedish private equity real estate firm Niam and Goldman Sachs ' Whitehall Street Real Estate Funds .,neutral,2300,22,136,5.65,5,0,2,0,0,0,4,0.1818,51.18,11.09,0.1408981113968396
Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .,positive,1340,23,159,6.182,4,2,0,0,0,0,5,0.2174,23.0,15.52,0.21601568323270723
Net sales of the Lehdentekijat unit was approximately EUR 14 million in 2007 and it had 70 employees .,neutral,1395,19,102,5.0,4,0,0,0,1,0,4,0.2105,52.27,10.44,0.16681409247043333
The borrower was happy to do the roadshow and this paid off as the hit ratio from it was high .,positive,697,21,95,3.7,5,2,0,0,0,0,0,0.0,76.56,7.55,0.17530995328960444
`` Our design team has long admired Marimekko 's vivid patterns and colors .,positive,1153,15,76,5.273,3,0,0,0,0,0,1,0.0667,60.71,7.77,0.09649955432568076
"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",neutral,2096,39,240,5.853,10,0,0,0,0,0,2,0.0513,9.27,20.16,0.25510302918778577
"It would be premature to talk about dates , volume and the investment procedure , '' he said .",neutral,2936,19,94,4.733,7,2,0,0,2,0,0,0.0,61.89,8.35,0.27192810822898034
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,169,27,127,4.05,4,0,0,0,0,1,5,0.1852,62.11,10.31,0.13994600663387
"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F .",positive,1179,42,234,5.083,12,3,0,0,0,0,5,0.119,16.09,20.21,0.3573420961911151
"The business transfer will take effect from 1 January 2007 , and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees .",neutral,2655,28,162,5.478,5,0,0,0,0,0,4,0.1429,34.02,14.97,0.17357636559580603
"The company designs and manufactures high-quality clothing , interior decoration textiles , bags , and other accessories .",neutral,915,20,122,6.667,6,0,0,0,0,0,0,0.0,-18.88,19.37,0.18835427381484796
"The company 's profit totaled Ls 134,700 .",neutral,1426,8,42,5.0,3,0,0,0,0,1,1,0.125,54.7,7.37,0.08076352396392368
The bond has a value of EUR150m and a maturity of 4 years .,neutral,2158,15,59,3.167,5,0,0,0,0,1,2,0.1333,76.5,5.82,0.09874064006286028
"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",positive,514,42,220,5.062,5,1,0,0,0,1,8,0.1905,64.47,7.17,0.1861682179859869
